,SV,UTC,S4C,Lat,Lon
0,G01,2026-01-27 04:02:00,0.2935699295434283,6.432118129311088,101.72819712092648
1,G02,2026-01-27 04:02:00,0.2431396136291854,10.610444148300681,103.29018280002933
2,G04,2026-01-27 04:02:00,0.1547919774446236,12.585435729121045,99.98604803099322
3,G07,2026-01-27 04:02:00,0.1966498394640694,19.12860293772703,97.05206749748729
4,G08,2026-01-27 04:02:00,0.18835955951494862,14.735044533885592,101.06537995720632
5,G09,2026-01-27 04:02:00,0.18771824421969407,14.18179308287285,98.629575200304
6,G27,2026-01-27 04:02:00,0.24592358203400325,16.927760225234643,102.89608981266781
7,G01,2026-01-27 04:02:10,0.28337105364369536,6.447207189674607,101.73296336813746
8,G02,2026-01-27 04:02:10,0.24119042234161844,10.619404263283409,103.29020181699798
9,G04,2026-01-27 04:02:10,0.1487300901566663,12.580052770329377,99.98627759459201
10,G07,2026-01-27 04:02:10,0.19978866691344718,19.12048719886125,97.0630985497503
11,G08,2026-01-27 04:02:10,0.19272148049231347,14.739947882316017,101.06672478708968
12,G09,2026-01-27 04:02:10,0.19156085276870896,14.176442599748082,98.6299873203336
13,G27,2026-01-27 04:02:10,0.2418387598703425,16.93630069421664,102.90077035575011
14,G01,2026-01-27 04:02:20,0.29436005823129235,6.462275457863819,101.73770655688234
15,G02,2026-01-27 04:02:20,0.24155860434260173,10.628350748779113,103.29021652171062
16,G04,2026-01-27 04:02:20,0.15643537638500052,12.574664945017414,99.98650752542906
17,G07,2026-01-27 04:02:20,0.20690839430782873,19.112376140478368,97.07409833366107
18,G08,2026-01-27 04:02:20,0.1972376501567516,14.744853616774266,101.06807414807429
19,G09,2026-01-27 04:02:20,0.19608244257997345,14.171093482478701,98.63039568652624
20,G27,2026-01-27 04:02:20,0.22653668969546162,16.944858696918015,102.90547019069443
21,G01,2026-01-27 04:02:30,0.3186138237311553,6.477322903803092,101.74242676428243
22,G02,2026-01-27 04:02:30,0.24698206763660527,10.637283638053686,103.29022694337489
23,G04,2026-01-27 04:02:30,0.166020921227572,12.569272230316056,99.98673783440098
24,G07,2026-01-27 04:02:30,0.21667542817307542,19.104269790157222,97.08506692450716
25,G08,2026-01-27 04:02:30,0.20108051313901215,14.74976175168839,101.0694280562154
26,G09,2026-01-27 04:02:30,0.20795913524469378,14.165745708560554,98.6308003126781
27,G27,2026-01-27 04:02:30,0.23180089292253742,16.953434304156822,102.91018940065757
28,G01,2026-01-27 04:02:40,0.318866224247034,6.492349498022962,101.74712406739033
29,G02,2026-01-27 04:02:40,0.25598964069481256,10.646202964372325,103.2902331110898
30,G04,2026-01-27 04:02:40,0.15781117291537738,12.563874603303626,99.9869685324243
31,G07,2026-01-27 04:02:40,0.21210435469833905,19.096168175213975,97.09600439751068
32,G08,2026-01-27 04:02:40,0.21334587978601666,14.754672301496,101.07078652761041
33,G09,2026-01-27 04:02:40,0.21785120300554955,14.16039925551834,98.63120121254832
34,G27,2026-01-27 04:02:40,0.22334887493226596,16.962027587026554,102.91492806921765
35,G01,2026-01-27 04:02:50,0.3210230275150299,6.50735521166028,101.75179854318935
36,G02,2026-01-27 04:02:50,0.26002442122336383,10.655108761000363,103.29023505384632
37,G04,2026-01-27 04:02:50,0.15396162310532455,12.558472041004727,99.98719963043565
38,G07,2026-01-27 04:02:50,0.20705763407236158,19.0880713227022,97.10691082782894
39,G08,2026-01-27 04:02:50,0.20749053611710433,14.759585280645323,101.07214957839923
40,G09,2026-01-27 04:02:50,0.2127063208561993,14.155054100904293,98.63159839985923
41,G27,2026-01-27 04:02:50,0.21830185286718315,16.970638616898647,102.91968628037718
42,G01,2026-01-27 04:03:00,0.3195842960123359,6.522340016449531,101.7564502685901
43,G02,2026-01-27 04:03:00,0.25999701428145816,10.664001061200077,103.29023280052759
44,G04,2026-01-27 04:03:00,0.13935735805177324,12.553064520391619,99.98743113939197
45,G07,2026-01-27 04:03:00,0.2008071237796493,19.079979259416803,97.11778629054983
46,G08,2026-01-27 04:03:00,0.207490537873223,14.7645007035938,101.07351722476412
47,G09,2026-01-27 04:03:00,0.19957302033369315,14.149710222299381,98.63199188829653
48,G27,2026-01-27 04:03:00,0.19885644061324811,16.979267465421035,102.92446411856413
49,G01,2026-01-27 04:03:10,0.3012273979381162,6.537303884722096,101.76107932042947
50,G02,2026-01-27 04:03:10,0.25828129696325647,10.672879898231086,103.29022637990963
51,G04,2026-01-27 04:03:10,0.12090394769964087,12.547652018383378,99.9876630702706
52,G07,2026-01-27 04:03:10,0.19123627263740436,19.0718920118938,97.12863086069277
53,G08,2026-01-27 04:03:10,0.19203157365958562,14.769418584808768,101.07488948293
54,G09,2026-01-27 04:03:10,0.1843717663013943,14.144367597312597,98.63238169150962
