,SV,UTC,S4C,Lat,Lon
0,G01,2026-01-27 04:02:00,0.11284483999192309,5.695842130874467,103.04543002127951
1,G02,2026-01-27 04:02:00,0.07626052793738732,9.651914764781207,104.58203277063268
2,G04,2026-01-27 04:02:00,0.05910591924848837,11.524243087161144,101.40632250929882
3,G07,2026-01-27 04:02:00,0.13536577184834772,18.40210671050986,98.30750472190633
4,G08,2026-01-27 04:02:00,0.08735915198397566,13.668529873706557,102.49360040033896
5,G09,2026-01-27 04:02:00,0.11097537906318981,13.13637441915787,100.02537400165663
6,G27,2026-01-27 04:02:00,0.04659359030311157,15.86225995087179,104.323213350819
7,G31,2026-01-27 04:02:00,0.12350591746077454,9.331124037674302,110.22687813411022
8,G01,2026-01-27 04:02:10,0.12312932128225815,5.710056990750351,103.05010915016135
9,G02,2026-01-27 04:02:10,0.07117649274156149,9.660390002014982,104.58222545354953
10,G04,2026-01-27 04:02:10,0.055165526388041175,11.518915084891981,101.40653247195799
11,G07,2026-01-27 04:02:10,0.12634138881457652,18.392872516863946,98.31947784125295
12,G08,2026-01-27 04:02:10,0.08153520851837728,13.67346654872331,102.49497156802856
13,G09,2026-01-27 04:02:10,0.10357702221509585,13.130900878690685,100.02583470146243
14,G27,2026-01-27 04:02:10,0.057256774040420934,15.87087468210106,104.32793061243545
15,G31,2026-01-27 04:02:10,0.11787986281986622,9.31680011127105,110.23503333817904
16,G01,2026-01-27 04:02:20,0.11336931504249811,5.724251658405338,103.05476647852281
17,G02,2026-01-27 04:02:20,0.07016437672446771,9.668852967030565,104.58241388615177
18,G04,2026-01-27 04:02:20,0.05516552638804116,11.513582659865335,101.40674273444014
19,G07,2026-01-27 04:02:20,0.130158784835586,18.383645550797596,98.33141537141972
20,G08,2026-01-27 04:02:20,0.07200722696018949,13.678405795905375,102.49634727589937
21,G09,2026-01-27 04:02:20,0.08546253657509222,13.12542919499769,100.02629145725297
22,G27,2026-01-27 04:02:20,0.06745186807634887,15.879507117177749,104.33266715020402
23,G31,2026-01-27 04:02:20,0.12834844992199676,9.302443083364725,110.24321127553597
24,G01,2026-01-27 04:02:30,0.1162258884329809,5.738426115597028,103.05940207976059
25,G02,2026-01-27 04:02:30,0.0601559069056296,9.677303690410692,104.58259809562091
26,G04,2026-01-27 04:02:30,0.05516552638804117,11.508245790392463,101.40695330747918
27,G07,2026-01-27 04:02:30,0.12579057522445397,18.374425841590956,98.34331740267297
28,G08,2026-01-27 04:02:30,0.07099511094309723,13.683347629448393,102.49772754017096
29,G09,2026-01-27 04:02:30,0.07854823953547256,13.119959344218955,100.02674428380774
30,G27,2026-01-27 04:02:30,0.05417607110619631,15.888157326056819,104.33742304696307
31,G31,2026-01-27 04:02:30,0.1444713578110014,9.288052805618786,110.25141205003007
32,G01,2026-01-27 04:02:40,0.12406536405742585,5.752580344593521,103.06401602718172
33,G02,2026-01-27 04:02:40,0.059143790888535816,9.685742202732992,104.58277810904238
34,G04,2026-01-27 04:02:40,0.06876748728236422,11.502904454741286,101.40716420182689
35,G07,2026-01-27 04:02:40,0.11395825797105168,18.36521341818718,98.35518402520236
36,G08,2026-01-27 04:02:40,0.07099511094309723,13.688292063557064,102.49911237710496
37,G09,2026-01-27 04:02:40,0.06890186308371153,13.114491302533333,100.02719319586477
38,G27,2026-01-27 04:02:40,0.042830282761461606,15.896825378956494,104.34219838596434
39,G31,2026-01-27 04:02:40,0.14199595255355116,9.273629129010564,110.25963576583625
40,G01,2026-01-27 04:02:50,0.13019937194447578,5.766714328175808,103.068608394004
41,G02,2026-01-27 04:02:50,0.04741298510936562,9.694168534571293,104.58295395340605
42,G04,2026-01-27 04:02:50,0.07533551413875247,11.497558631133996,101.40737542825309
43,G07,2026-01-27 04:02:50,0.11077609554284379,18.35600830919045,98.36701532912438
44,G08,2026-01-27 04:02:50,0.07099511094309723,13.693239112446445,102.50050180300565
45,G09,2026-01-27 04:02:50,0.056708694425627364,13.10902504615596,100.02763820812096
46,G27,2026-01-27 04:02:50,0.03470622901638418,15.90551134636324,104.34699325087752
47,G31,2026-01-27 04:02:50,0.1329811472586943,9.259171903822882,110.26788252745953
48,G01,2026-01-27 04:03:00,0.12734538857213643,5.780828049623054,103.07317925335089
49,G02,2026-01-27 04:03:00,0.04057905753818092,9.702582716490385,104.58312565560634
50,G04,2026-01-27 04:03:00,0.06771744193398321,11.49220829775083,101.40758699754578
51,G07,2026-01-27 04:03:00,0.10553569142446399,18.346810542875176,98.37881140447142
52,G08,2026-01-27 04:03:00,0.06227197817418598,13.698188790339167,102.5018958342193
53,G09,2026-01-27 04:03:00,0.04806947457468409,13.1035605513419,100.02807933523205
54,G27,2026-01-27 04:03:00,0.03386802819709811,15.914215299025443,104.35180772578849
55,G31,2026-01-27 04:03:00,0.13162092104036233,9.244680979651127,110.27615243973001
56,G01,2026-01-27 04:03:10,0.1394297426579696,5.794921492724355,103.07772867825489
57,G02,2026-01-27 04:03:10,0.04057905753818091,9.71098477905274,104.58329324244302
58,G04,2026-01-27 04:03:10,0.06288627960375316,11.486853432724773,101.40779892051141
59,G07,2026-01-27 04:03:10,0.09299281158439768,18.33762014717843,98.3905723412023
60,G08,2026-01-27 04:03:10,0.06227197817418597,13.703141111469705,102.50329448713553
61,G09,2026-01-27 04:03:10,0.03807961050448836,13.098097794380884,100.02851659181331
62,G27,2026-01-27 04:03:10,0.03386802819709811,15.922937307963581,104.35664189520675
63,G01,2026-01-27 04:03:20,0.13389518152391255,5.808994641760628,103.0822567416515
