,SV,UTC,S4C,Lat,Lon
0,G02,2026-01-27 04:02:00,0.07993740636472411,11.90663216390586,106.62768727182852
1,G04,2026-01-27 04:02:00,0.009346238141201368,13.832728974981084,103.40046006248996
2,G07,2026-01-27 04:02:00,0.14371340482529277,20.563415136655525,100.43601660308614
3,G08,2026-01-27 04:02:00,0.027737910920510467,15.982278233647262,104.53203756825305
4,G09,2026-01-27 04:02:00,0.05539324227119451,15.489429329825311,101.99635673942365
5,G27,2026-01-27 04:02:00,0.08521443452195952,17.975037973027817,106.26507561855398
6,G31,2026-01-27 04:02:00,0.17779708226127552,11.674858612827482,111.96982220913141
7,G02,2026-01-27 04:02:10,0.07460824594040917,11.915608784556701,106.62773946534882
8,G04,2026-01-27 04:02:10,0.008723157354573298,13.827165003393503,103.4005632343678
9,G07,2026-01-27 04:02:10,0.14618015139050297,20.55436533147356,100.44782826539348
10,G08,2026-01-27 04:02:10,0.0372860154614627,15.987032841352832,104.53340774773147
11,G09,2026-01-27 04:02:10,0.05170036120923356,15.483892331364034,101.99664051307116
12,G27,2026-01-27 04:02:10,0.07953347397661426,17.982635272877026,106.26930353709137
13,G31,2026-01-27 04:02:10,0.1770656569906214,11.660576852922615,111.97826291031338
14,G02,2026-01-27 04:02:20,0.059360747935039426,11.9245704116442,106.62778749331277
15,G04,2026-01-27 04:02:20,2.6341780319308768e-08,13.821595576557469,103.40066659867612
16,G07,2026-01-27 04:02:20,0.15429099678701483,20.54532436261686,100.45960346628662
17,G08,2026-01-27 04:02:20,0.03166301093464936,15.991789042783697,104.53478217179762
18,G09,2026-01-27 04:02:20,0.05170036120923356,15.478356396141383,101.99692018302893
19,G27,2026-01-27 04:02:20,0.07846350327391868,17.990245941303467,106.27354800542895
20,G31,2026-01-27 04:02:20,0.18161647131576972,11.646259561915308,111.9867276322446
21,G02,2026-01-27 04:02:30,0.05452378561474007,11.933517086481242,106.62783138418443
22,G04,2026-01-27 04:02:30,2.6341780319308768e-08,13.816020669998112,103.4007701662565
23,G07,2026-01-27 04:02:30,0.15719886227380211,20.5362922464197,100.47134230947539
24,G08,2026-01-27 04:02:30,0.02840621813467283,15.996546849970944,104.53616085524656
25,G09,2026-01-27 04:02:30,0.03992084496094284,15.472821499834643,101.99719576331789
26,G27,2026-01-27 04:02:30,0.07732562556268867,17.997870028765927,106.27780909016934
27,G31,2026-01-27 04:02:30,0.18141775076557884,11.631906579124164,111.99521648417907
28,G02,2026-01-27 04:02:40,0.05232175099369057,11.942448850331322,106.62787116631291
29,G04,2026-01-27 04:02:40,2.6341780319308768e-08,13.810440259184555,103.40087394797125
30,G07,2026-01-27 04:02:40,0.15815526394999133,20.527268998925543,100.48304489848728
31,G08,2026-01-27 04:02:40,0.02840621813467283,16.00130627494307,104.53754381290658
32,G09,2026-01-27 04:02:40,0.02494666327026858,15.467287618151138,101.9974672679198
33,G27,2026-01-27 04:02:40,0.06645659591099409,18.00550758589512,106.28208685822823
34,G31,2026-01-27 04:02:40,0.17461042160836404,11.617517743109955,112.00372957573252
35,G02,2026-01-27 04:02:50,0.04417469803297368,11.951365744410667,106.62790686793294
36,G04,2026-01-27 04:02:50,2.6341780319308768e-08,13.80485431952957,103.40097795470376
37,G07,2026-01-27 04:02:50,0.1565571636263081,20.518254635889075,100.49471133666651
38,G08,2026-01-27 04:02:50,0.02840621813467283,16.00606732972619,104.53893105963942
39,G09,2026-01-27 04:02:50,0.017603556438778967,15.461754726827095,101.99773471077755
40,G27,2026-01-27 04:02:50,0.06303360086237073,18.0131586634946,106.2863813768362
41,G31,2026-01-27 04:02:50,0.17911841154130573,11.603092891673041,112.01226701688292
42,G02,2026-01-27 04:03:00,0.04994395545042958,11.960267809888405,106.62793851716529
43,G04,2026-01-27 04:03:00,2.6341780319308768e-08,13.799262826387723,103.40108219735863
44,G07,2026-01-27 04:03:00,0.16009518461762115,20.509249172775704,100.50634172717632
45,G08,2026-01-27 04:03:00,0.04357838006566381,16.01083002634533,104.54032261034082
46,G09,2026-01-27 04:03:00,0.017603556438778967,15.456222801626172,101.9979981057955
47,G27,2026-01-27 04:03:00,0.0639942403934295,18.02082331254362,106.2906927135416
48,G31,2026-01-27 04:03:00,0.18005889708763115,11.58863186184657,112.02082891797346
49,G02,2026-01-27 04:03:10,0.06156446354597651,11.969155087883555,106.62796614201727
50,G04,2026-01-27 04:03:10,2.6341780319308768e-08,13.793665755057685,103.40118668686182
51,G07,2026-01-27 04:03:10,0.16449593800563747,20.500252624767846,100.51793617299245
